Id,Name,Address,District,City,Latitude,Longitude,AvgRating,TotalReviews,TotalPictures,TotalViews,PriceMin,PriceMax,PriceRangeDisplay,Phone,IsOpening,HasDelivery,HasBooking,HasPromotion,PromotionTitle,Categories,Cuisines,PhotoUrl,FoodyUrl,DeliveryUrl
788082,Coco Chè - Hồ Xuân Hương,"82 Hồ Xuân Hương, P. Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.03956,108.246118,8.018,67,238,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu5f8ou957d17@resize_ss640x400,https://www.foody.vn/da-nang/coco-che,/da-nang/coco-che/goi-mon
999438,Hot Hot - Mì Cay 7 Cấp Độ - Thanh Huy 3,"4 Thanh Huy 3, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0683371,108.1823815,7.24,5,70,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Hàn,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu9dc2ag23d91@resize_ss640x400,https://www.foody.vn/da-nang/hot-hot-mi-cay-7-cap-do-thanh-huy-3,/da-nang/hot-hot-mi-cay-7-cap-do-thanh-huy-3/goi-mon
678287,Ốc Xinh Sài Gòn,"226 Lê Thanh Nghị, P. Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.034648,108.218495,7.638,27,157,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m7uyqytrf8n7ac@resize_ss640x400,https://www.foody.vn/da-nang/oc-xinh-sai-gon,/da-nang/oc-xinh-sai-gon/goi-mon
1036291,Cơm Gà Huy Mập Hà Nội - Lý Thái Tông,"49 Lý Thái Tông, P. Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0745774,108.175574,9.01,22,2,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv0n42yr5w9ac@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-huy-map-ha-noi-ly-thai-tong,/da-nang/com-ga-huy-map-ha-noi-ly-thai-tong/goi-mon
68668,Cơm Gà Tài Ký 1,"478A2 Điện Biên Phủ, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.065818,108.18715,6.516,101,278,0,,,,Đang cập nhật,True,False,False,False,,"Quán ăn,, Giao cơm văn phòng","Món Việt,, Món Trung Hoa",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstryj8fcatgce@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-tai-ky,/da-nang/com-ga-tai-ky/goi-mon
753898,Gin Quán - Cơm Gà,"25 - 27 Lý Thái Tông, P. Thanh Khê Tây, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.075357,108.176055,8.128,8,16,0,,,,0974247927,True,False,False,False,,"Quán ăn,, Giao cơm văn phòng",Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3wx4lwjo9c4@resize_ss640x400,https://www.foody.vn/da-nang/gin-quan-com-ga,/da-nang/gin-quan-com-ga/goi-mon
874931,"Lan - Cháo Vịt, Cháo Gà & Cháo Lòng Heo","189 Lê Thanh Nghị, P. Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.037665,108.218203,2.5,6,2,0,,,,02363697135,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu6ih6d67k40b@resize_ss640x400,https://www.foody.vn/da-nang/lan-chao-vit-chao-ga-chao-long-heo,/da-nang/lan-chao-vit-chao-ga-chao-long-heo/goi-mon
6438,Tâm - Đặc Sản Bún Mắm,"K23/09 Trần kế Xương, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.06704,108.217014,7.182,60,177,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq27i4uxfo0c@resize_ss640x400,https://www.foody.vn/da-nang/quan-tam-bun-mam-thit-quay,/da-nang/quan-tam-bun-mam-thit-quay/goi-mon
1050889,Gà rán và Mì Ý - Jollibee - Lý Thái Tổ,"99 Lý Thái Tổ, P. Thạc Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.066093,108.207668,1.0,1,3,0,,,,Đang cập nhật,True,False,False,False,,Nhà hàng,Philippines,https://down-vn.img.susercontent.com/vn-11134513-81ztc-moi1i6ona8ejcb@resize_ss640x400,https://www.foody.vn/da-nang/ga-ran-va-mi-y-jollibee-ly-thai-to,/da-nang/ga-ran-va-mi-y-jollibee-ly-thai-to/goi-mon
1058271,Bún Quậy Phú Quốc Út Nhi,"61 Huỳnh Thúc Kháng, P. Nam Dương, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0597959,108.2183242,9.2,2,5,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2jb8pxbd081@resize_ss640x400,https://www.foody.vn/da-nang/bun-quay-phu-quoc-ut-nhi,/da-nang/bun-quay-phu-quoc-ut-nhi/goi-mon
728053,Ốc Ship,"212 Kinh Dương Vương, P. Thanh Khê Tây, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.075321,108.168902,7.5,2,2,0,,,,Đang cập nhật,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu2rbwcx1ac57@resize_ss640x400,https://www.foody.vn/da-nang/oc-ship,/da-nang/oc-ship/goi-mon
6320,Bún Chả Cá Bà Phiến,"63 Lê Hồng Phong, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.063898,108.220308,7.58,86,276,0,,,,0905 102 047,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq1q786h7dd5@resize_ss640x400,https://www.foody.vn/da-nang/bun-cha-ca-ba-phien,/da-nang/bun-cha-ca-ba-phien/goi-mon
215239,Hai Dung - Bánh Tráng Trộn & Gỏi Xoài,"5 Bà Huyện Thanh Quan, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.04206,108.241386,7.578,9,26,0,,,,Đang cập nhật,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstwk4c1zq9wcc@resize_ss640x400,https://www.foody.vn/da-nang/hai-dung-banh-trang-tron-goi-xoai,/da-nang/hai-dung-banh-trang-tron-goi-xoai/goi-mon
708566,"Trà Sữa, Mỳ Cay & Ăn Vặt Poc Poc","184 Phan Đăng Lưu, P. Hoà Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.036241,108.2145683,6.806,56,136,0,,,,Đang cập nhật,False,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu1y3mesoex89@resize_ss640x400,https://www.foody.vn/da-nang/tra-sua-my-cay-an-vat-poc-poc,/da-nang/tra-sua-my-cay-an-vat-poc-poc/goi-mon
247167,Bánh Canh Tư,"72 Tố Hữu, P. Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0346453,108.2195048,9.7,2,1,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxh57s7ic94c@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-tu,/da-nang/banh-canh-tu/goi-mon
317235,Bánh Cá Taiyaki NaNi - 161 Hà Huy Tập,"161 Hà Huy Tập, P. Hoà Khê, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.06394,108.19204,7.632,6,26,0,,,,Đang cập nhật,False,False,False,False,,Ăn vặt/vỉa hè,Món Nhật,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstyssdcad211a@resize_ss640x400,https://www.foody.vn/da-nang/banh-ca-taiyaki-nani-161-ha-huy-tap,/da-nang/banh-ca-taiyaki-nani-161-ha-huy-tap/goi-mon
1065569,An Lê Bakery - Trần Quốc Toản,"37 Trần Quốc Toản, P. Hải Châu 1, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.066285,108.222806,9.2,2,1,0,,,,Đang cập nhật,True,False,False,False,,Tiệm bánh,,https://down-vn.img.susercontent.com/vn-11134513-820l4-mfatj6ckndhp73@resize_ss640x400,https://www.foody.vn/da-nang/an-le-bakery-tran-quoc-toan,/da-nang/an-le-bakery-tran-quoc-toan/goi-mon
218283,Vân Hương - Cơm Tấm,"31 Nguyễn Thị Minh Khai, P. Thạch Thang, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0746407,108.2179015,7.49,13,42,0,,,,(0236) 3 830 229,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstwoky4ycnt9f@resize_ss640x400,https://www.foody.vn/da-nang/van-huong-com-tam,/da-nang/van-huong-com-tam/goi-mon
1221943,Cơm Gà Bi - 404 Lê Văn Hiến,"404 Lê Văn Hiến, P.Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.0214591,108.2512595,10.0,108,8,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lyw70dolgbdt56@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-bi-404-le-van-hien,/da-nang/com-ga-bi-404-le-van-hien/goi-mon
93240,Mít Trộn - Hoành Thánh Chiên - 01 Nguyễn Gia Thiều,"1 Nguyễn Gia Thiều, P. Thạc Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.058608,108.210727,7.494,74,253,0,,,,Đang cập nhật,False,False,False,False,,Ăn vặt/vỉa hè,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstsh5ubzjixf9@resize_ss640x400,https://www.foody.vn/da-nang/da-heo-tron-hoanh-thanh-chien,/da-nang/da-heo-tron-hoanh-thanh-chien/goi-mon
1067155,Cháo Vịt Thảo - Nguyễn Đình Trọng,"23 Nguyễn Đình Trọng, P. Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.0675912,108.1498579,5.0,1,0,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv3a4votx21fc@resize_ss640x400,https://www.foody.vn/da-nang/chao-vit-thao-nguyen-dinh-trong,/da-nang/chao-vit-thao-nguyen-dinh-trong/goi-mon
71687,Xoa Xoa Hạt Lựu Cô Châm - Núi Thành,"374/6 Núi Thành, P. Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0400699,108.2213541,7.544,49,203,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts142hhlllb8@resize_ss640x400,https://www.foody.vn/da-nang/xoa-xoa-hat-luu-co-cham-374-nui-thanh,/da-nang/xoa-xoa-hat-luu-co-cham-374-nui-thanh/goi-mon
300087,Xoa Xoa Hạt Lựu - Cô Châm Chợ Cồn,"Khu Ẩm Thực Chợ Cồn, P. Hải Châu 2, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.067145,108.214089,9.602,3,17,0,,,,01228 597 985 - 0935 609 885,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lzhiu7v620tdfa@resize_ss640x400,https://www.foody.vn/da-nang/co-cham-xoa-xoa-hat-luu,/da-nang/co-cham-xoa-xoa-hat-luu/goi-mon
12878,Cháo Chả Huy Loan,"205 Hùng Vương, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.067468,108.215518,7.602,11,39,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqcafxux7d43@resize_ss640x400,https://www.foody.vn/da-nang/chao-cha-huy-loan,/da-nang/chao-cha-huy-loan/goi-mon
12488,Quán Chay Thúy,"122 Hoàng Diệu, P. Hải Châu 2, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.063686,108.218192,6.534,95,405,0,,,,Đang cập nhật,True,False,False,False,,"Ăn chay,, Quán ăn",Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7ras8-mc92dllxa7ab99@resize_ss640x400,https://www.foody.vn/da-nang/quan-chay-thuy,/da-nang/quan-chay-thuy/goi-mon
1034315,KOI Thé - Trần Hưng Đạo,"469 Đường Trần Hưng Đạo, P. An Hải Trung, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.063818,108.2302144,9.76,5,15,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Singapore,https://down-vn.img.susercontent.com/vn-11134513-81ztc-mpa5vll8u6f4d3@resize_ss640x400,https://www.foody.vn/da-nang/koi-the-tran-hung-dao,/da-nang/koi-the-tran-hung-dao/goi-mon
682001,BonPas Bakery & Cafe - Điện Biên Phủ,"143 Điện Biên Phủ, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.065472,108.19855,7.666,79,358,0,,,,(0236) 3 626 799,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-81ztc-moqoqgqb1celcb@resize_ss640x400,https://www.foody.vn/da-nang/bonpas-bakery-cafe-dien-bien-phu,/da-nang/bonpas-bakery-cafe-dien-bien-phu/goi-mon
72565,Quán Nhậu Heo Tộc,"81 Lê Thanh Nghị, P. Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.041753,108.217816,7.432,31,129,0,,,,0936 458 334,True,False,False,False,,Quán nhậu,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts2guu3e84d1@resize_ss640x400,https://www.foody.vn/da-nang/quan-nhau-heo-toc,/da-nang/quan-nhau-heo-toc/goi-mon
990102,Bánh Canh Cá Lóc Hải Lăng - Nguyễn Huy Tưởng,"77 Nguyễn Huy Tưởng, P. Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.05323,108.169562,10.0,1,2,0,,,,0939574777,True,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu95v8bukzoe9@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-ca-loc-hai-lang-nguyen-huy-tuong,/da-nang/banh-canh-ca-loc-hai-lang-nguyen-huy-tuong/goi-mon
6683,Cháo Vịt Bà Thôi,"22 Hoàng Văn Thụ, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0628173,108.222446,5.504,25,55,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq2nhlgt5lb0@resize_ss640x400,https://www.foody.vn/da-nang/quan-ba-thoi-chao-vit,/da-nang/quan-ba-thoi-chao-vit/goi-mon
100573,Gỏi Cá Thanh Hương - Hồ Tương,"50 Hồ Tương, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.063182,108.182991,8.168,6,20,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstso6ko5878a3@resize_ss640x400,https://www.foody.vn/da-nang/goi-ca-thanh-huong-ho-tuong,/da-nang/goi-ca-thanh-huong-ho-tuong/goi-mon
667629,Mì Quảng Bà Dinh,"42 Đào Duy Từ, P. Tân Chính, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.067986,108.212505,6.858,18,51,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0dfrtvamx74@resize_ss640x400,https://www.foody.vn/da-nang/mi-quang-ba-dinh,/da-nang/mi-quang-ba-dinh/goi-mon
13508,Bé Mai - Bún Bò Huế,"6 Nguyễn Thị Bảy, P. Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0771652,108.1724131,8.094,15,25,0,,,,0935 323 119 -  0934 979 089,True,False,False,False,,Quán ăn,Món Huế,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqdcic1aqh16@resize_ss640x400,https://www.foody.vn/da-nang/be-mai-bun-bo-hue,/da-nang/be-mai-bun-bo-hue/goi-mon
687598,Opalus Cafe,"524 Trưng Nữ Vương, P. Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.048571,108.213165,8.802,11,87,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu1491hcsk96a@resize_ss640x400,https://www.foody.vn/da-nang/opalus-cafe,/da-nang/opalus-cafe/goi-mon
946316,Model Coffee,"48 Văn Cao, P. Thạc Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0643805,108.2096766,1.0,1,42,0,,,,0905603669,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu87ybqhvpgb3@resize_ss640x400,https://www.foody.vn/da-nang/model-coffee,/da-nang/model-coffee/goi-mon
208598,Quán Chi - Đặc Sản Huế,"73 Đặng Vũ Hỷ, P. Phước Mỹ, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0592643,108.2401441,6.0,3,16,0,,,,01658 741 252,True,False,False,False,,Quán ăn,Món Huế,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstwc7yq4tl0dc@resize_ss640x400,https://www.foody.vn/da-nang/quan-chi-dac-san-hue,/da-nang/quan-chi-dac-san-hue/goi-mon
968018,Bánh Tráng Kẹp Cô Phương,"295 Huy Cận, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.032373,108.211821,7.6,1,5,0,,,,0905955736 ( Ms. Phương),False,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8n5au2c9l69@resize_ss640x400,https://www.foody.vn/da-nang/banh-trang-kep-co-phuong,/da-nang/banh-trang-kep-co-phuong/goi-mon
12074,Gà Rán & Burger Lotteria - Đà Nẵng Lê Duẩn,"120 Nguyễn Thị Minh Khai, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0709985,108.218801,7.45,172,800,0,,,,(0236) 3829 929,True,False,False,False,,"Nhà hàng,, Tiệm bánh",Món Hàn,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfug5z2l3a379@resize_ss640x400,https://www.foody.vn/da-nang/ga-ran-burger-lotteria-da-nang-le-duan,/da-nang/ga-ran-burger-lotteria-da-nang-le-duan/goi-mon
1214831,Túc Tắc Tea - Nguyễn Lương Bằng,"25 Nguyễn Lương Bằng, P. Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.072399,108.1504319,5.0,2,0,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,,https://down-vn.img.susercontent.com/vn-11134513-81ztc-mm19sbhzzoxsd3@resize_ss640x400,https://www.foody.vn/da-nang/tuc-tac-tea-nguyen-luong-bang,/da-nang/tuc-tac-tea-nguyen-luong-bang/goi-mon
287931,Gong Cha - Trà & Cà Phê - Nguyễn Văn Linh,"1 Nguyễn Văn Linh, P. Bình Hiên, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.060816,108.221013,7.604,707,2907,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Đài Loan,https://down-vn.img.susercontent.com/vn-11134513-81ztc-mo91h24o464gf6@resize_ss640x400,https://www.foody.vn/da-nang/gong-cha-tra-ca-phe-nguyen-van-linh,/da-nang/gong-cha-tra-ca-phe-nguyen-van-linh/goi-mon
110978,Ốc Ken Sài Gòn - Đống Đa,"174 Đống Đa, P. Thuận Phước, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.079228,108.217617,6.802,130,1057,0,,,,(0236) 625 8889 - 0964 671 823 - 0983 91 92 98,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstt11cgxml598@resize_ss640x400,https://www.foody.vn/da-nang/oc-ken-sai-gon-dong-da,/da-nang/oc-ken-sai-gon-dong-da/goi-mon
18642,Cơm Tấm Ngon - 85 Hà Huy Tập,"85 Hà Huy Tập, P. Hòa khê, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.067255,108.19208,5.204,35,89,0,,,,Đang cập nhật,True,False,False,False,,"Quán ăn,, Giao cơm văn phòng",Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqkx355fwk46@resize_ss640x400,https://www.foody.vn/da-nang/com-tam-ngon-85-ha-huy-tap,/da-nang/com-tam-ngon-85-ha-huy-tap/goi-mon
858427,Cháo Dinh Dưỡng Thảo Vy,"229 Nguyễn Hoàng, P. Bình Hiên, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0583,108.213282,4.736,3,9,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu64ssjpsqs08@resize_ss640x400,https://www.foody.vn/da-nang/chao-dinh-duong-thao-vy,/da-nang/chao-dinh-duong-thao-vy/goi-mon
174802,Vườn Chuối SG - Bún Mắm Miền Tây - Bún Bò SG - Canh Bún - Bún Riêu SG,"236 Hải Phòng, P. Tam Thuận, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0707091,108.2076427,7.444,60,183,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstv9zgehkm11a@resize_ss640x400,https://www.foody.vn/da-nang/vuon-chuoi-sg-bun-mam-mien-tay-bun-bo-sg-canh-bun-bun-rieu-sg,/da-nang/vuon-chuoi-sg-bun-mam-mien-tay-bun-bo-sg-canh-bun-bun-rieu-sg/goi-mon
1048812,Đông Lâm Restaurant - Ẩm Thực Trung Hoa - 55 Trần Bạch Đằng,"Tầng 2, 55 Trần Bạch Đằng, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.05269,108.246836,7.8,1,42,0,,,,Đang cập nhật,False,False,False,False,,Nhà hàng,Món Trung Hoa,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv1ngxze6ro02@resize_ss640x400,https://www.foody.vn/da-nang/dong-lam-restaurant-am-thuc-trung-hoa-55-tran-bach-dang,/da-nang/dong-lam-restaurant-am-thuc-trung-hoa-55-tran-bach-dang/goi-mon
671459,Bà Cầu - Xôi Gà & Cháo Lòng,"37A Nguyễn Thị Minh Khai, P. Thạch Thang, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.074637,108.218119,8.714,23,19,0,,,,Đang cập nhật,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0iqcyyuh080@resize_ss640x400,https://www.foody.vn/da-nang/ba-cau-xoi-ga-chao-long,/da-nang/ba-cau-xoi-ga-chao-long/goi-mon
312243,"Cháo Tôm 118 - Cháo, Súp & Dừa Trái","118 Lý Tự Trọng, P. Thanh Bình, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.076878,108.216391,7.88,5,23,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstyozfwnzq1d4@resize_ss640x400,https://www.foody.vn/da-nang/chao-tom-118-chao-sup-dua-trai,/da-nang/chao-tom-118-chao-sup-dua-trai/goi-mon
16616,Kem Ký - Trần Quốc Toản,"10 Trần Quốc Toản, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.066145,108.223561,7.762,11,52,0,,,,0905 891 897,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqi15t9txge9@resize_ss640x400,https://www.foody.vn/da-nang/kem-ky-tran-quoc-toan,/da-nang/kem-ky-tran-quoc-toan/goi-mon
158773,Pizza Khủng Long Mập - Ông Ích Đường,"84/1 Ông Ích Đường, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.015559,108.205191,7.898,27,131,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstupjk3duvtd2@resize_ss640x400,https://www.foody.vn/da-nang/pizza-khung-long-map-ong-ich-duong,/da-nang/pizza-khung-long-map-ong-ich-duong/goi-mon
8079,Bún Chả Hà Nội - Thái Phiên,"58 Thái Phiên, P. Phước Ninh, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.06512,108.221792,6.424,51,182,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Bắc,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq4rv9ozwk2b@resize_ss640x400,https://www.foody.vn/da-nang/bun-cha-ha-noi-thai-phien,/da-nang/bun-cha-ha-noi-thai-phien/goi-mon
88877,Ốc Hút Hạnh,"277 Đống Đa, P. Thạch Thang, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.073453,108.21388,7.638,23,82,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstsc88zvezd34@resize_ss640x400,https://www.foody.vn/da-nang/oc-hut-hanh,/da-nang/oc-hut-hanh/goi-mon
126086,Cơm Gà Bà Nguyệt - Lê Hồng Phong,"49 Lê Hồng Phong, P. Phước Ninh, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.063995,108.220993,6.324,26,110,0,,,,Đang cập nhật,True,False,False,False,,"Quán ăn,, Giao cơm văn phòng",Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m5zlxxc424ubae@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-ba-nguyet-le-hong-phong,/da-nang/com-ga-ba-nguyet-le-hong-phong/goi-mon
